Time (sec), Theta_0, Theta_1, Theta_2, Theta_3, Theta_4, ThetaDes_0, ThetaDes_1, ThetaDes_2, ThetaDes_3, ThetaDes_4
8.238000, 0.054046, 0.054046, 0.656458, -0.912840, -0.959824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.238000, 0.053661, 0.053661, 0.656436, -0.912841, -0.959824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.238000, 0.053233, 0.053233, 0.656414, -0.912841, -0.959824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.238000, 0.052863, 0.052863, 0.656391, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.239000, 0.052447, 0.052447, 0.656369, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.239000, 0.052166, 0.052166, 0.656347, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.239000, 0.051794, 0.051794, 0.656326, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.239000, 0.051479, 0.051479, 0.656305, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.240000, 0.051146, 0.051146, 0.656284, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.240000, 0.050940, 0.050940, 0.656263, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.240000, 0.050638, 0.050638, 0.656243, -0.912841, -0.959825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.240000, 0.050369, 0.050369, 0.656224, -0.912840, -0.959824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.240000, 0.050101, 0.050101, 0.656204, -0.912840, -0.959824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.241000, 0.049748, 0.049748, 0.656184, -0.912840, -0.959823, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.241000, 0.049528, 0.049528, 0.656165, -0.912839, -0.959823, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.241000, 0.049254, 0.049254, 0.656146, -0.912839, -0.959822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.241000, 0.049023, 0.049023, 0.656127, -0.912839, -0.959821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.242000, 0.048751, 0.048751, 0.656109, -0.912838, -0.959820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.242000, 0.048606, 0.048606, 0.656091, -0.912838, -0.959818, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.242000, 0.048370, 0.048370, 0.656073, -0.912837, -0.959817, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.242000, 0.048158, 0.048158, 0.656056, -0.912837, -0.959815, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.243000, 0.047958, 0.047958, 0.656038, -0.912836, -0.959814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.247000, 0.047882, 0.047882, 0.656022, -0.912836, -0.959812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.247000, 0.049615, 0.049615, 0.656006, -0.912837, -0.959805, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.247000, 0.050962, 0.050962, 0.655992, -0.912836, -0.959797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.248000, 0.051989, 0.051989, 0.655978, -0.912835, -0.959789, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.248000, 0.053262, 0.053262, 0.655963, -0.912833, -0.959780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.248000, 0.054303, 0.054303, 0.655948, -0.912831, -0.959773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.248000, 0.055127, 0.055127, 0.655931, -0.912829, -0.959765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.248000, 0.055785, 0.055785, 0.655913, -0.912826, -0.959758, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.249000, 0.056458, 0.056458, 0.655893, -0.912824, -0.959752, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.249000, 0.057254, 0.057254, 0.655873, -0.912821, -0.959745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.249000, 0.058056, 0.058056, 0.655851, -0.912818, -0.959739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.249000, 0.058707, 0.058707, 0.655827, -0.912815, -0.959734, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.250000, 0.059184, 0.059184, 0.655803, -0.912812, -0.959728, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.250000, 0.059957, 0.059957, 0.655779, -0.912810, -0.959723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.250000, 0.060531, 0.060531, 0.655754, -0.912807, -0.959718, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.250000, 0.060920, 0.060920, 0.655728, -0.912804, -0.959714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.250000, 0.061135, 0.061135, 0.655702, -0.912802, -0.959709, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.251000, 0.061189, 0.061189, 0.655675, -0.912799, -0.959705, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.251000, 0.061543, 0.061543, 0.655649, -0.912797, -0.959700, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.251000, 0.061715, 0.061715, 0.655623, -0.912795, -0.959696, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.251000, 0.061720, 0.061720, 0.655597, -0.912793, -0.959692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.251000, 0.061572, 0.061572, 0.655571, -0.912791, -0.959688, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.252000, 0.061289, 0.061289, 0.655546, -0.912789, -0.959684, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.252000, 0.061269, 0.061269, 0.655520, -0.912789, -0.959680, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.252000, 0.061195, 0.061195, 0.655495, -0.912788, -0.959675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.252000, 0.060985, 0.060985, 0.655471, -0.912787, -0.959671, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.253000, 0.060648, 0.060648, 0.655446, -0.912787, -0.959667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.253000, 0.060445, 0.060445, 0.655423, -0.912786, -0.959663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.253000, 0.060141, 0.060141, 0.655400, -0.912786, -0.959658, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.253000, 0.059759, 0.059759, 0.655377, -0.912786, -0.959654, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.254000, 0.059372, 0.059372, 0.655354, -0.912786, -0.959649, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.254000, 0.059207, 0.059207, 0.655332, -0.912787, -0.959644, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.254000, 0.058934, 0.058934, 0.655310, -0.912787, -0.959640, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.254000, 0.058557, 0.058557, 0.655289, -0.912787, -0.959635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.260000, 0.058135, 0.058135, 0.655267, -0.912787, -0.959630, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.260000, 0.060568, 0.060568, 0.655249, -0.912791, -0.959619, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.260000, 0.062591, 0.062591, 0.655231, -0.912790, -0.959606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.261000, 0.064065, 0.064065, 0.655214, -0.912789, -0.959593, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.261000, 0.065787, 0.065787, 0.655196, -0.912788, -0.959580, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.261000, 0.067241, 0.067241, 0.655177, -0.912786, -0.959567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.261000, 0.068433, 0.068433, 0.655155, -0.912784, -0.959556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.266000, 0.069396, 0.069396, 0.655132, -0.912782, -0.959545, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.266000, 0.072632, 0.072632, 0.655110, -0.912781, -0.959531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.266000, 0.075434, 0.075434, 0.655087, -0.912778, -0.959517, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.267000, 0.077768, 0.077768, 0.655062, -0.912774, -0.959504, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.267000, 0.080270, 0.080270, 0.655036, -0.912771, -0.959491, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.267000, 0.082381, 0.082381, 0.655007, -0.912766, -0.959480, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.267000, 0.084147, 0.084147, 0.654975, -0.912761, -0.959469, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.268000, 0.085823, 0.085823, 0.654940, -0.912756, -0.959460, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.268000, 0.087675, 0.087675, 0.654903, -0.912751, -0.959452, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.268000, 0.089205, 0.089205, 0.654865, -0.912746, -0.959444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.268000, 0.090429, 0.090429, 0.654824, -0.912741, -0.959438, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.269000, 0.091358, 0.091358, 0.654781, -0.912737, -0.959432, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.269000, 0.092507, 0.092507, 0.654737, -0.912733, -0.959427, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.269000, 0.093336, 0.093336, 0.654693, -0.912728, -0.959422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.269000, 0.093868, 0.093868, 0.654648, -0.912725, -0.959417, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.269000, 0.094123, 0.094123, 0.654602, -0.912721, -0.959413, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.270000, 0.094124, 0.094124, 0.654555, -0.912718, -0.959409, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.270000, 0.094427, 0.094427, 0.654509, -0.912716, -0.959405, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.270000, 0.094502, 0.094502, 0.654463, -0.912714, -0.959401, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.270000, 0.094320, 0.094320, 0.654417, -0.912713, -0.959398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.271000, 0.093915, 0.093915, 0.654371, -0.912712, -0.959395, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.271000, 0.093827, 0.093827, 0.654327, -0.912712, -0.959392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.271000, 0.093563, 0.093563, 0.654283, -0.912712, -0.959389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.271000, 0.093092, 0.093092, 0.654239, -0.912712, -0.959386, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.271000, 0.092437, 0.092437, 0.654196, -0.912713, -0.959384, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.272000, 0.091631, 0.091631, 0.654152, -0.912714, -0.959381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.272000, 0.091025, 0.091025, 0.654110, -0.912716, -0.959379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.273000, 0.090293, 0.090293, 0.654069, -0.912718, -0.959377, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.273000, 0.089923, 0.089923, 0.654030, -0.912720, -0.959374, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.273000, 0.089376, 0.089376, 0.653991, -0.912722, -0.959372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.274000, 0.088668, 0.088668, 0.653953, -0.912723, -0.959369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.274000, 0.088354, 0.088354, 0.653916, -0.912726, -0.959367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.274000, 0.087879, 0.087879, 0.653880, -0.912728, -0.959365, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.274000, 0.087248, 0.087248, 0.653843, -0.912730, -0.959363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.275000, 0.086480, 0.086480, 0.653807, -0.912732, -0.959361, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.275000, 0.086122, 0.086122, 0.653772, -0.912734, -0.959359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.275000, 0.085606, 0.085606, 0.653737, -0.912737, -0.959357, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.275000, 0.084945, 0.084945, 0.653702, -0.912739, -0.959356, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.275000, 0.084158, 0.084158, 0.653667, -0.912741, -0.959354, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.276000, 0.083368, 0.083368, 0.653632, -0.912743, -0.959353, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.276000, 0.082892, 0.082892, 0.653597, -0.912745, -0.959351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.276000, 0.082280, 0.082280, 0.653564, -0.912747, -0.959350, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.276000, 0.081533, 0.081533, 0.653530, -0.912749, -0.959349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.277000, 0.080666, 0.080666, 0.653496, -0.912751, -0.959347, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.277000, 0.080228, 0.080228, 0.653464, -0.912753, -0.959346, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.277000, 0.079644, 0.079644, 0.653432, -0.912755, -0.959345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.277000, 0.078928, 0.078928, 0.653400, -0.912757, -0.959344, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.278000, 0.078098, 0.078098, 0.653369, -0.912759, -0.959343, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.278000, 0.077704, 0.077704, 0.653338, -0.912761, -0.959342, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.278000, 0.077166, 0.077166, 0.653308, -0.912763, -0.959341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.278000, 0.076504, 0.076504, 0.653278, -0.912765, -0.959341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.278000, 0.075734, 0.075734, 0.653248, -0.912766, -0.959340, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.279000, 0.074912, 0.074912, 0.653218, -0.912768, -0.959339, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.279000, 0.074501, 0.074501, 0.653188, -0.912769, -0.959339, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.279000, 0.073960, 0.073960, 0.653159, -0.912771, -0.959338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.279000, 0.073306, 0.073306, 0.653130, -0.912772, -0.959338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.280000, 0.072590, 0.072590, 0.653101, -0.912774, -0.959338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.280000, 0.072287, 0.072287, 0.653073, -0.912775, -0.959337, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.280000, 0.071849, 0.071849, 0.653045, -0.912776, -0.959337, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.280000, 0.071293, 0.071293, 0.653018, -0.912777, -0.959337, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.281000, 0.070728, 0.070728, 0.652990, -0.912778, -0.959336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.287000, 0.070511, 0.070511, 0.652963, -0.912779, -0.959336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.288000, 0.073612, 0.073612, 0.652940, -0.912783, -0.959329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.289000, 0.076880, 0.076880, 0.652919, -0.912782, -0.959318, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.291000, 0.079910, 0.079910, 0.652899, -0.912782, -0.959306, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.292000, 0.083627, 0.083627, 0.652880, -0.912781, -0.959293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.293000, 0.087415, 0.087415, 0.652860, -0.912778, -0.959280, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.294000, 0.091222, 0.091222, 0.652839, -0.912775, -0.959268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.295000, 0.095109, 0.095109, 0.652815, -0.912770, -0.959257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.296000, 0.099041, 0.099041, 0.652788, -0.912765, -0.959247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.297000, 0.103062, 0.103062, 0.652758, -0.912759, -0.959238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.298000, 0.107126, 0.107126, 0.652725, -0.912752, -0.959230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.299000, 0.111252, 0.111252, 0.652688, -0.912744, -0.959223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.300000, 0.115396, 0.115396, 0.652648, -0.912737, -0.959217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.301000, 0.119568, 0.119568, 0.652605, -0.912728, -0.959212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.302000, 0.123727, 0.123727, 0.652558, -0.912719, -0.959208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.303000, 0.127880, 0.127880, 0.652509, -0.912710, -0.959205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.304000, 0.131994, 0.131994, 0.652458, -0.912701, -0.959202, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.305000, 0.136075, 0.136075, 0.652403, -0.912692, -0.959200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.306000, 0.140096, 0.140096, 0.652347, -0.912683, -0.959198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.307000, 0.144065, 0.144065, 0.652288, -0.912674, -0.959197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.308000, 0.147965, 0.147965, 0.652227, -0.912666, -0.959196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.330000, 0.151803, 0.151803, 0.652164, -0.912658, -0.959196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.331000, 0.169634, 0.169634, 0.652118, -0.912668, -0.959163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.331000, 0.186203, 0.186203, 0.652076, -0.912646, -0.959121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.332000, 0.199735, 0.199735, 0.652029, -0.912642, -0.959081, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.332000, 0.212725, 0.212725, 0.651975, -0.912619, -0.959046, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.333000, 0.223814, 0.223814, 0.651909, -0.912607, -0.959020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.333000, 0.234601, 0.234601, 0.651832, -0.912586, -0.959004, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.334000, 0.243950, 0.243950, 0.651743, -0.912569, -0.958996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.334000, 0.252988, 0.252988, 0.651643, -0.912550, -0.958997, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.334000, 0.261059, 0.261059, 0.651532, -0.912531, -0.959006, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.335000, 0.268030, 0.268030, 0.651412, -0.912511, -0.959022, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.335000, 0.274619, 0.274619, 0.651283, -0.912493, -0.959042, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.336000, 0.280139, 0.280139, 0.651148, -0.912474, -0.959067, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.337000, 0.285259, 0.285259, 0.651007, -0.912457, -0.959094, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.337000, 0.289994, 0.289994, 0.650863, -0.912441, -0.959123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.338000, 0.293644, 0.293644, 0.650715, -0.912426, -0.959153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.338000, 0.296961, 0.296961, 0.650565, -0.912415, -0.959183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.338000, 0.299292, 0.299292, 0.650414, -0.912404, -0.959215, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.339000, 0.300633, 0.300633, 0.650261, -0.912397, -0.959249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.339000, 0.301840, 0.301840, 0.650108, -0.912392, -0.959281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.339000, 0.302180, 0.302180, 0.649955, -0.912390, -0.959314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.340000, 0.301713, 0.301713, 0.649802, -0.912391, -0.959348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.340000, 0.301271, 0.301271, 0.649650, -0.912394, -0.959380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.340000, 0.300128, 0.300128, 0.649499, -0.912399, -0.959412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.341000, 0.298333, 0.298333, 0.649349, -0.912406, -0.959444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.341000, 0.296520, 0.296520, 0.649200, -0.912416, -0.959474, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.341000, 0.294172, 0.294172, 0.649054, -0.912426, -0.959503, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.342000, 0.291332, 0.291332, 0.648908, -0.912438, -0.959532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.342000, 0.288839, 0.288839, 0.648764, -0.912451, -0.959560, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.342000, 0.285918, 0.285918, 0.648622, -0.912464, -0.959586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.343000, 0.282617, 0.282617, 0.648481, -0.912478, -0.959613, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.343000, 0.279752, 0.279752, 0.648342, -0.912494, -0.959638, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.343000, 0.276543, 0.276543, 0.648205, -0.912508, -0.959662, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.344000, 0.273009, 0.273009, 0.648068, -0.912523, -0.959686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.344000, 0.269963, 0.269963, 0.647934, -0.912540, -0.959708, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.345000, 0.266625, 0.266625, 0.647800, -0.912555, -0.959731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.345000, 0.263730, 0.263730, 0.647669, -0.912571, -0.959752, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.345000, 0.260546, 0.260546, 0.647539, -0.912586, -0.959772, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.346000, 0.257052, 0.257052, 0.647410, -0.912601, -0.959793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.346000, 0.254042, 0.254042, 0.647283, -0.912617, -0.959813, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.346000, 0.250797, 0.250797, 0.647157, -0.912632, -0.959833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.347000, 0.247259, 0.247259, 0.647032, -0.912646, -0.959854, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.347000, 0.244210, 0.244210, 0.646909, -0.912662, -0.959873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.347000, 0.240931, 0.240931, 0.646787, -0.912676, -0.959893, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.348000, 0.237383, 0.237383, 0.646666, -0.912690, -0.959914, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.348000, 0.234345, 0.234345, 0.646546, -0.912704, -0.959934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8.348000, 0.231093, 0.231093, 0.646429, -0.912718, -0.959955, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
